,Date,Town,State/Province,Latitude,Longitude,Number,Image
160,10/03/97,Mountain City,TN,36.5,-81.8,1,
161,10/03/97,Richland Hills,TX,32.8,-97.2,1,
162,10/03/97,Midland,TX,32,-102.1,1,
163,10/03/97,Midland,MI,43.6,-84.3,1,
164,10/03/97,St. Helena Island,SC,32.4,-80.6,1,
165,10/03/97,Kansas City,KS,39.1,-94.6,1,
166,10/03/97,Lewisburg,TN,35.5,-86.8,1,
167,10/02/97,Rush,NY,43,-77.7,1,
168,10/02/97,chittenden,VT,43.7,-72.9,1,
169,10/02/97,St. Helena Island,SC,32.4,-80.6,1,
170,10/02/97,York,NE,40.8,-97.5,1,
171,10/02/97,Rye,NH,43,-70.8,1,
172,10/02/97,Interlochen,MI,44.6,-85.8,1,
173,10/02/97,TRENTON,ON,44.1,-77.4,1,
174,10/02/97,"Iron River,",MI,46.2,-88.8,1,
175,10/02/97,Burlington,NC,36.2,-79.4,1,
176,10/01/97,Wichita Falls,TX,34,-98.5,1,
177,10/01/97,Orlando,FL,28.5,-81.4,1,
178,10/01/97,Rochester,NY,43.2,-77.6,1,
179,10/01/97,Pequot Lakes,MN,46.7,-94.2,1,
180,10/01/97,New Gloucester,ME,44,-70.3,1,
181,10/01/97,Tupelo,MS,34.3,-88.7,1,
182,10/01/97,St. Helena Island,SC,32.4,-80.6,1,
183,10/01/97,Lewisville,TX,33,-97.1,1,
184,09/30/97,Smithfield,NC,35.5,-78.3,1,
185,09/30/97,Racine,WI,42.7,-87.8,1,
186,09/30/97,Bancroft,ON,45,-77.5,1,
187,09/30/97,Mpls,MN,44.9,-93.2,1,
188,09/30/97,Rye,NH,43,-70.8,1,
189,09/30/97,St. Helena Island,SC,32.4,-80.6,1,
190,09/30/97,Lewisville,TX,33,-97.1,1,
191,09/29/97,Garyville,LA,30.1,-90.6,1,
192,09/29/97,Lewisville,TX,33,-97.1,1,
193,09/29/97,Auburn,CA,39,-121.1,1,
194,09/29/97,cleveland,MS,33.7,-90.8,1,
195,09/29/97,Unicoi,TN,36.2,-82.3,1,
196,09/29/97,Washingtonville,NY,41.4,-74.2,1,
197,09/29/97,Fremont,MI,43.5,-86,1,
198,09/29/97,Bronte,TX,31.9,-100.3,1,
199,09/28/97,Omaha,NE,41.3,-95.9,1,
200,09/28/97,Ardmore,OK,34.2,-97.2,1,
201,09/28/97,"Texarkana,",AR,33.5,-93.9,1,
202,09/28/97,Interlochen,MI,44.6,-85.8,1,
203,09/28/97,Parkersburg,WV,39.3,-81.5,1,
204,09/27/97,Columbus,OH,40.1,-83,1,
205,09/27/97,Midland,MI,43.6,-84.3,1,
206,09/27/97,Rush,NY,43,-77.7,1,
207,09/27/97,Auburn,CA,39,-121.1,1,
208,09/27/97,west des moines,IA,41.6,-93.7,1,
209,09/27/97,Pittsburgh,PA,40.5,-80,1,
210,09/27/97,San Angelo,TX,31.6,-100.5,1,
211,09/26/97,Washingtonville,NY,41.4,-74.2,1,
212,09/26/97,Bristol,TX,32.3,-96.6,1,
213,09/26/97,oxford,NJ,40.8,-75,1,
214,09/26/97,Tupelo,MS,34.3,-88.7,1,
215,09/26/97,Des Moines,IA,41.6,-93.6,1,
216,09/26/97,Lancaster,PA,40.1,-76.3,1,
217,09/26/97,Palm Springs,CA,33.9,-116.6,1,
218,09/26/97,Rush,NY,43,-77.7,1,
219,09/25/97,Shawnee,KS,39,-94.7,1,
220,09/25/97,Middlesex,NJ,40.6,-74.5,1,
221,09/25/97,Rush,NY,43,-77.7,1,
222,09/25/97,Dover,NH,43.2,-70.9,1,
223,09/24/97,Rochester,NY,43.2,-77.6,1,
224,09/24/97,Traverse City,MI,44.8,-85.7,1,
225,09/24/97,Elkview,WV,38.5,-81.5,1,
226,09/23/97,Auburn,CA,39,-121.1,1,
227,09/23/97,Barnet,VT,44.3,-72.1,1,
228,09/23/97,St. Helena Island,SC,32.4,-80.6,1,
229,09/22/97,ROCHESTER,NY,43.2,-77.6,1,
230,09/22/97,orlando,FL,28.5,-81.4,1,
231,09/22/97,Shawnee,KS,39,-94.7,1,
232,09/22/97,Shawnee Mission,KS,39,-94.6,1,
233,09/22/97,Kenosha,WI,42.6,-87.8,1,
234,09/22/97,Oxford,NJ,40.8,-75,1,
235,09/22/97,Richland Hills,TX,32.8,-97.2,1,
236,09/22/97,Louisville,CO,40,-105.1,1,
237,09/22/97,Rush,NY,43,-77.7,1,
238,09/22/97,Lenoir,NC,36,-81.5,1,
239,09/22/97,Dover,NH,43.2,-70.9,1,
240,09/21/97,New Gloucester,ME,44,-70.3,1,
241,09/21/97,Henrietta,NY,43,-77.6,1,
242,09/21/97,Blackwell,OK,36.8,-97.3,1,
243,09/21/97,"Texarkana,",AR,33.5,-93.9,1,
244,09/20/97,Joyceville,ON,44.2,-76.3,1,
245,09/20/97,Brenham,TX,30.2,-96.4,1,
246,09/20/97,Minneapolis,MN,45,-93.3,1,
247,09/19/97,Garyville,LA,30.1,-90.6,1,
248,09/19/97,Des Moines,IA,41.6,-93.6,1,
249,09/19/97,Perrysburg,OH,41.3,-83.3,1,
250,09/19/97,Henrietta,NY,43,-77.6,1,
251,09/19/97,Midland,MI,43.6,-84.3,1,
252,09/19/97,Duluth,MN,47.1,-91.9,1,
253,09/19/97,St. Charles,MO,38.7,-90.5,1,
254,09/18/97,Shawnee,KS,39,-94.7,1,
255,09/18/97,Dover,NH,43.2,-70.9,1,
256,09/18/97,Midland,MI,43.6,-84.3,1,
257,09/18/97,Warren,MI,42.5,-83,1,
258,09/18/97,London,ON,42.6,-81.1,1,
259,09/18/97,Henrietta,NY,43,-77.6,1,
260,09/18/97,St. Helena Island,SC,32.4,-80.6,1,
261,09/18/97,Richland,WA,46.3,-119.3,1,
262,09/17/97,Shawnee,KS,39,-94.7,1,
263,09/17/97,Wayzata,MN,45,-93.5,1,
264,09/17/97,Manchester,VT,43.2,-73.1,1,
265,09/17/97,malvern,IA,41,-95.6,1,
266,09/17/97,Oconomowoc,WI,43.1,-88.5,1,
267,09/17/97,Rush,NY,43,-77.7,1,
268,09/17/97,dover,NH,43.2,-70.9,1,
269,09/17/97,Hagerstown,MD,39.6,-77.7,1,
270,09/16/97,orlando,FL,28.5,-81.4,1,
271,09/16/97,Smithfield,NC,35.5,-78.3,1,
272,09/16/97,Dover,NH,43.2,-70.9,1,
273,09/16/97,Richland Hills,TX,32.8,-97.2,1,
274,09/16/97,Rush,NY,43,-77.7,1,
275,09/15/97,Shawnee,KS,39,-94.7,1,
276,09/15/97,TRENTON,ON,44.1,-77.4,1,
277,09/15/97,Binghamton,NY,42.2,-75.9,1,
278,09/14/97,Grafton,IL,38.7,-90.3,1,
279,09/14/97,Clinton,CT,41.3,-72.5,1,
280,09/14/97,Rush,NY,43,-77.7,1,
281,09/13/97,Burlington,ON,43.2,-79.5,1,
282,09/13/97,Springfield,VA,38.8,-77.2,1,
283,09/13/97,West St. Paul,MN,45,-93.5,1,
284,09/13/97,Rush,NY,43,-77.7,1,
285,09/12/97,Orlando,FL,28.5,-81.4,1,
286,09/12/97,Belmont,WV,39.4,-81.3,1,
287,09/12/97,Kansas City,MO,39.1,-94.6,1,
288,09/12/97,asheville,NC,35.6,-82.6,1,
289,09/12/97,Princeton,NJ,40.4,-74.7,1,
290,09/11/97,Belmont,WV,39.4,-81.3,1,
291,09/11/97,Midland,MI,43.6,-84.3,1,
292,09/11/97,York,NE,40.8,-97.5,1,
293,09/11/97,Garyville,LA,30.1,-90.6,1,
294,09/11/97,Lacynge,KS,39,-94.6,1,
295,09/10/97,Sandstone,MN,46.1,-92.6,1,
296,09/10/97,Montreal,QC,45.5,-73.7,1,
297,09/10/97,Carbondale,CO,39.3,-107.2,1,
298,09/10/97,orlando,FL,28.5,-81.4,1,
299,09/10/97,Bridgetown,NS,44.8,-65.3,1,
300,09/09/97,Bar Harbor,ME,44.4,-68.3,1,
301,09/08/97,Burlington,NC,36,-79.5,1,
302,09/08/97,orlando,FL,28.5,-81.4,1,
303,09/08/97,York,NE,40.8,-97.5,1,
304,09/08/97,orlando,FL,28.5,-81.4,1,
305,09/08/97,la center,WA,45.9,-122.6,1,
306,09/07/97,Minneapolis,MN,45,-93.3,1,
307,09/06/97,Harlan,IA,41.6,-95.3,1,
308,09/05/97,Downingtown,PA,40,-75.7,1,
309,09/05/97,Canaan,VT,45,-71.6,1,
310,09/05/97,Oconomowoc,WI,43.1,-88.5,1,
311,09/05/97,St. Louis,MO,38.7,-90.3,1,
312,09/04/97,Granite City,IL,38.7,-90.1,1,
313,09/04/97,trenton,ON,44.1,-77.6,1,
314,09/04/97,Canaan,VT,45,-71.6,1,
315,09/03/97,Kenner,LA,30,-90.3,1,
316,09/03/97,malvern,IA,41,-95.6,1,
317,09/02/97,New Gloucester,ME,44,-70.3,1,
318,09/02/97,Canaan,VT,45,-71.6,1,
319,08/31/97,Lenoir City,TN,35.8,-84.3,1,
320,08/31/97,Presquile Park near Brighton,ON,45,-77,1,
321,08/29/97,Altoona,WI,44.8,-91.4,1,
322,08/28/97,Burlington,ON,43.2,-79.5,1,
323,08/27/97,Dover,NH,43.2,-70.9,1,
324,08/26/97,Huntington,IN,40.9,-85.5,1,
325,08/26/97,Defiance,MO,38.6,-90.8,1,
326,08/26/97,Smithfield,NC,35.5,-78.3,1,
327,08/26/97,Dexter,ME,45,-69.3,1,
328,08/25/97,Ardmore,OK,34.2,-97.2,1,
329,08/24/97,St. Louis,MO,38.7,-90.3,1,
330,08/23/97,West St. Paul,MN,45,-93.5,1,
331,08/23/97,St. Louis,MO,38.7,-90.3,1,
332,08/22/97,St. Louis,MO,38.7,-90.3,1,
333,08/20/97,Port Huron,MI,43,-82.5,1,
334,08/19/97,Seville,OH,41,-81.8,1,
335,08/16/97,Fremont,CA,37.6,-122,1,
336,08/16/97,St. Charles,MO,38.7,-90.3,1,
337,08/14/97,Lincoln,NE,40.8,-96.7,1,
338,08/14/97,St. Louis,MO,38.7,-90.3,1,
339,08/13/97,Lincoln,NE,40.8,-96.7,1,
340,08/13/97,Sartell,MN,45.6,-94.2,1,
341,08/12/97,Lincoln,NE,40.8,-96.7,1,
342,08/10/97,bremen,ME,42.4,-71.5,1,
343,08/08/97,Lincoln,NE,40.8,-96.7,1,
344,08/05/97,Gainesville,GA,34.3,-83.8,1,
345,08/04/97,Lincoln,NE,40.8,-96.7,1,
